,model,capital-common-countries,capital-world,currency,city-in-state,family,gram1-adjective-to-adverb,gram2-opposite,gram3-comparative
0,with_stops_cbow_True_window_8_size_300_noise_2_iters_100,0.10606060606060606,0.08730800323362975,0.016853932584269662,0.053100932306445074,0.39285714285714285,0.01935483870967742,0.008333333333333333,0.21021021021021022
0,with_stops_cbow_False_window_8_size_300_noise_2_iters_100,0.07575757575757576,0.06143896523848019,0.0,0.03729225780299959,0.3380952380952381,0.002150537634408602,0.0033333333333333335,0.0533033033033033
0,with_stops_cbow_True_window_8_size_300_noise_5_iters_10,0.03896103896103896,0.03395311236863379,0.0,0.027969193352249695,0.41904761904761906,0.007526881720430108,0.013333333333333334,0.18843843843843844
0,with_stops_cbow_False_window_8_size_300_noise_5_iters_10,0.09307359307359307,0.06548100242522231,0.0,0.03607620591811917,0.44761904761904764,0.01827956989247312,0.013333333333333334,0.30180180180180183
0,with_stops_cbow_True_window_8_size_300_noise_5_iters_30,0.15800865800865802,0.10347615198059822,0.0056179775280898875,0.07985407377381434,0.5,0.035483870967741936,0.02666666666666667,0.4039039039039039
0,with_stops_cbow_False_window_8_size_300_noise_5_iters_30,0.06926406926406926,0.0582053354890865,0.0,0.029995946493717066,0.3761904761904762,0.002150537634408602,0.0033333333333333335,0.09834834834834835
0,with_stops_cbow_True_window_8_size_300_noise_5_iters_100,0.1341991341991342,0.09620048504446241,0.016853932584269662,0.09160924199432509,0.41904761904761906,0.012903225806451613,0.0033333333333333335,0.18543543543543545
0,with_stops_cbow_False_window_8_size_300_noise_5_iters_100,0.047619047619047616,0.0582053354890865,0.0,0.02959059586542359,0.3547619047619048,0.002150537634408602,0.0,0.06231231231231231
0,with_stops_cbow_True_window_8_size_300_noise_20_iters_10,0.10606060606060606,0.06790622473726758,0.0,0.038508309687880014,0.38095238095238093,0.016129032258064516,0.021666666666666667,0.22597597597597596
0,with_stops_cbow_False_window_8_size_300_noise_20_iters_10,0.1406926406926407,0.06790622473726758,0.0056179775280898875,0.047020672882042966,0.38095238095238093,0.010752688172043012,0.008333333333333333,0.23273273273273273
0,with_stops_cbow_True_window_8_size_300_noise_20_iters_30,0.2077922077922078,0.16006467259498788,0.0056179775280898875,0.14511552492906363,0.4785714285714286,0.026881720430107527,0.028333333333333332,0.3408408408408408
0,with_stops_cbow_False_window_8_size_300_noise_20_iters_30,0.05194805194805195,0.04850444624090541,0.0,0.02310498581272801,0.3404761904761905,0.001075268817204301,0.0,0.07732732732732733
0,with_stops_cbow_True_window_8_size_300_noise_20_iters_100,0.18831168831168832,0.12611156022635409,0.0056179775280898875,0.0960680989055533,0.4666666666666667,0.02043010752688172,0.0033333333333333335,0.17192192192192193
0,with_stops_cbow_False_window_8_size_300_noise_20_iters_100,0.0367965367965368,0.0549717057396928,0.0,0.030806647750304013,0.3476190476190476,0.002150537634408602,0.0,0.042042042042042045
0,with_stops_cbow_True_window_8_size_600_noise_2_iters_10,0.03896103896103896,0.019401778496362168,0.0,0.01905147952979327,0.3238095238095238,0.007526881720430108,0.008333333333333333,0.1006006006006006
0,with_stops_cbow_False_window_8_size_600_noise_2_iters_10,0.0735930735930736,0.04042037186742118,0.0,0.02553708958248885,0.45,0.017204301075268817,0.023333333333333334,0.2545045045045045
0,with_stops_cbow_True_window_8_size_600_noise_2_iters_30,0.09956709956709957,0.05254648342764753,0.0,0.03688690717470612,0.45,0.016129032258064516,0.03833333333333333,0.3791291291291291
0,with_stops_cbow_False_window_8_size_600_noise_2_iters_30,0.047619047619047616,0.029911075181891674,0.011235955056179775,0.013376570733684636,0.30238095238095236,0.001075268817204301,0.0033333333333333335,0.09309309309309309
0,with_stops_cbow_True_window_8_size_600_noise_2_iters_100,0.11471861471861472,0.07679870654810024,0.0,0.041345764085934336,0.3976190476190476,0.008602150537634409,0.04,0.2484984984984985
0,with_stops_cbow_False_window_8_size_600_noise_2_iters_100,0.045454545454545456,0.043654001616814875,0.0,0.008917713822456425,0.25952380952380955,0.0,0.0,0.012762762762762763
0,with_stops_cbow_True_window_8_size_600_noise_5_iters_10,0.04329004329004329,0.025869037995149554,0.0,0.020672882042967168,0.4166666666666667,0.010752688172043012,0.011666666666666667,0.1816816816816817
0,with_stops_cbow_False_window_8_size_600_noise_5_iters_10,0.11255411255411256,0.05254648342764753,0.0,0.03607620591811917,0.430952380952381,0.01935483870967742,0.016666666666666666,0.26426426426426425
